date,open,high,low,close,volume
2015-02-02,28.4051,28.8225,28.2051,28.7877,18396981
2015-02-03,29.1268,29.7354,29.0746,29.5441,26206992
2015-02-04,30.6657,31.283,29.6919,31.1526,49298111
2015-02-05,31.5439,31.8221,31.3091,31.5178,20854860
2015-02-06,31.5265,31.7699,31.2308,31.3004,16320448
2015-02-09,31.1178,31.3874,30.8744,31.3004,14797519
2015-02-10,32.4133,32.6481,31.6482,32.622,32369377
2015-02-11,32.6133,32.9176,32.4133,32.7524,22633984
2015-02-12,32.9089,33.1958,32.8046,33.0567,15537409
2015-02-13,32.9785,33.1002,32.4742,32.7089,14696328
2015-02-17,32.3438,32.5742,32.2133,32.3785,13147128
2015-02-18,32.3872,32.5829,32.2838,32.3351,8513289
2015-02-19,32.1959,32.7002,32.1525,32.6133,11780752
2015-02-20,32.5959,32.7959,32.309,32.735,9345203
2015-02-23,32.7089,32.8393,32.4611,32.7698,10970972
2015-02-24,32.7089,32.9611,32.6741,32.822,8562371
2015-02-25,32.8567,33.0045,32.7002,32.9176,11161472
2015-02-26,32.8741,33.1523,32.6142,32.6568,10708173
2015-02-27,32.5003,32.5611,32.2655,32.4394,10490184
2015-03-02,32.5263,32.7872,32.4829,32.7002,11234205
2015-03-03,32.5003,32.8741,32.4307,32.8654,10036013
2015-03-04,32.7176,32.8654,32.4307,32.6655,12736383
2015-03-05,32.7263,32.8828,32.6568,32.7002,6620673
2015-03-06,32.5698,32.6481,31.9351,32.0307,13764204
2015-03-09,32.9161,33.144,32.7145,33.0125,22979347
2015-03-10,32.8109,33.1177,32.5655,32.9161,20314007
2015-03-11,32.9599,33.4245,32.8898,33.1177,13191640
2015-03-12,33.1878,33.7226,33.1703,33.6875,13985996
2015-03-13,33.6524,33.6524,33.0739,33.3544,11404195
2015-03-16,33.5472,33.8365,33.4947,33.819,11218995
2015-03-17,33.4421,33.7226,33.3632,33.5648,9702673
2015-03-18,33.4596,33.8365,33.1177,33.7489,19015621
2015-03-19,33.705,33.9943,33.5648,33.8804,11255677
2015-03-20,33.9768,34.1258,33.7927,34.0732,19769673
2015-03-23,34.0206,34.1828,33.8278,33.8278,11656895
2015-03-24,33.7664,33.7664,33.0914,33.1791,15855925
2015-03-25,33.2054,33.2317,32.7583,32.7671,10209799
2015-03-26,33.0476,33.2317,32.5655,32.7408,13814459
2015-03-27,32.732,32.8547,32.5041,32.7057,9237616
2015-03-30,32.9424,33.1966,32.8986,33.0301,9980316
2015-03-31,33.0301,33.3456,32.8416,32.8723,12633373
2015-04-01,32.6707,32.7583,32.0483,32.2061,16631209
2015-04-02,32.0921,32.1973,31.8467,31.9957,16517696
2015-04-06,31.7853,32.4077,31.7415,32.1359,13178964
2015-04-07,31.5486,31.6363,31.2418,31.3207,56224010
2015-04-08,31.461,31.7239,31.3382,31.6538,27460319
2015-04-09,31.645,31.8992,31.5837,31.8116,15475319
2015-04-10,32.2061,32.2411,31.8817,32.057,16768879
2015-04-13,32.1096,32.3112,31.8949,31.908,13530698
2015-04-14,31.9606,32.2762,31.9431,31.9781,12989688
2015-04-15,32.2762,32.5041,32.1272,32.3814,13734922
2015-04-16,32.5479,32.5918,32.2061,32.5041,12225840
2015-04-17,32.285,32.3025,31.9957,32.1184,14375154
2015-04-20,32.3901,32.583,32.2148,32.5304,13880809
2015-04-21,32.7232,32.8284,32.2806,32.5742,17130529
2015-04-22,32.5479,32.6268,32.1447,32.5742,16025077
2015-04-23,31.7765,31.8204,31.1892,31.4873,41820353
2015-04-24,31.3119,31.3908,31.0665,31.198,21252471
2015-04-27,31.2506,31.5136,31.1717,31.3645,15497419
2015-04-28,31.3382,31.5223,30.8298,31.3119,14857492
2015-04-29,31.1191,31.2944,30.8956,31.1278,11907293
2015-04-30,30.9087,31.0577,30.6194,30.7334,15784462
2015-05-01,30.8298,31.0928,30.5142,31.049,15307418
2015-05-04,31.1191,31.3119,31.0314,31.0314,12020149
2015-05-05,31.0314,31.1366,30.672,30.6896,11068061
2015-05-06,30.8035,30.8824,30.2863,30.4792,13076231
